months_as_customer,age,policy_deductable,umbrella_limit,insured_sex,insured_education_level,insured_occupation,incident_type,collision_type,incident_severity,authorities_contacted,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,fraud_reported
29,25,2000,0,MALE,Masters,farming-fishing,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,4,4,YES,1,2,YES,64890,Y
88,25,1000,0,FEMALE,JD,handlers-cleaners,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,6,1,YES,1,2,YES,66780,Y
475,57,500,0,MALE,Masters,adm-clerical,Single Vehicle Collision,Front Collision,Minor Damage,Police,20,1,?,0,2,NO,78000,N
90,31,2000,0,FEMALE,PhD,other-service,Single Vehicle Collision,Rear Collision,Total Loss,Other,2,1,YES,1,0,YES,75790,N
282,46,2000,0,MALE,MD,other-service,Single Vehicle Collision,Front Collision,Minor Damage,Police,2,1,?,2,2,NO,69400,N
202,38,2000,0,FEMALE,Associate,armed-forces,Single Vehicle Collision,Side Collision,Major Damage,Other,12,1,YES,1,1,NO,77440,N
128,28,1000,0,FEMALE,High School,adm-clerical,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,11,1,NO,0,2,YES,101860,N
296,42,2000,0,MALE,Associate,tech-support,Multi-vehicle Collision,Side Collision,Total Loss,Ambulance,9,3,YES,1,2,NO,64080,N
140,32,1000,5000000,FEMALE,College,protective-serv,Single Vehicle Collision,Side Collision,Major Damage,Fire,13,1,?,2,3,?,82170,Y
330,50,1000,0,FEMALE,High School,sales,Single Vehicle Collision,Side Collision,Total Loss,Fire,19,1,YES,0,0,NO,49060,N
294,46,500,0,MALE,College,prof-specialty,Single Vehicle Collision,Side Collision,Total Loss,Other,8,1,NO,0,3,YES,65780,N
280,48,1000,0,MALE,JD,transport-moving,Single Vehicle Collision,Front Collision,Minor Damage,Fire,16,1,NO,2,2,?,61320,N
428,54,2000,0,MALE,Masters,transport-moving,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,16,3,NO,1,0,?,76560,N
264,47,2000,10000000,FEMALE,JD,transport-moving,Multi-vehicle Collision,Front Collision,Total Loss,Ambulance,16,4,YES,1,2,YES,62370,N
284,42,500,-1000000,MALE,Associate,machine-op-inspct,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,13,1,YES,0,1,?,94160,N
229,41,2000,3000000,MALE,PhD,tech-support,Single Vehicle Collision,Side Collision,Major Damage,Other,23,1,NO,1,3,NO,62640,N
435,60,500,5000000,MALE,Associate,priv-house-serv,Single Vehicle Collision,Front Collision,Total Loss,Ambulance,23,1,NO,2,1,?,62880,Y
325,46,500,0,FEMALE,High School,prof-specialty,Multi-vehicle Collision,Rear Collision,Minor Damage,Fire,21,3,?,1,2,YES,76120,N
231,43,2000,0,FEMALE,Masters,adm-clerical,Single Vehicle Collision,Rear Collision,Minor Damage,Police,12,1,?,1,2,NO,66950,N
27,28,2000,0,MALE,JD,farming-fishing,Multi-vehicle Collision,Front Collision,Major Damage,Other,10,3,?,0,2,YES,53600,Y
147,31,500,6000000,FEMALE,PhD,prof-specialty,Single Vehicle Collision,Front Collision,Major Damage,Other,4,1,?,0,0,?,68240,Y
97,27,500,0,FEMALE,High School,tech-support,Multi-vehicle Collision,Side Collision,Total Loss,Other,22,3,YES,2,1,YES,75690,N
464,61,1000,0,FEMALE,Associate,prof-specialty,Multi-vehicle Collision,Rear Collision,Major Damage,Police,6,3,?,0,2,YES,79800,Y
56,42,500,0,FEMALE,Associate,adm-clerical,Single Vehicle Collision,Rear Collision,Total Loss,Other,13,1,?,1,2,YES,61490,N
86,29,2000,0,MALE,High School,prof-specialty,Single Vehicle Collision,Front Collision,Minor Damage,Police,0,1,NO,2,2,YES,62920,N
305,49,2000,0,FEMALE,High School,farming-fishing,Multi-vehicle Collision,Front Collision,Total Loss,Fire,21,3,YES,0,2,?,66550,N
461,61,2000,0,MALE,JD,exec-managerial,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,10,3,?,2,1,YES,72100,N
290,45,2000,0,MALE,Associate,tech-support,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,22,3,?,0,1,NO,66200,N
281,43,1000,6000000,MALE,College,priv-house-serv,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,21,3,NO,1,0,NO,60190,N
53,36,2000,0,MALE,Associate,handlers-cleaners,Multi-vehicle Collision,Side Collision,Major Damage,Fire,17,3,?,2,0,YES,51100,N
92,32,500,0,MALE,Masters,prof-specialty,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,22,1,?,2,3,YES,53400,N
241,39,1000,0,FEMALE,JD,adm-clerical,Multi-vehicle Collision,Side Collision,Minor Damage,Police,20,3,NO,0,2,YES,37520,N
165,33,1000,0,FEMALE,Associate,tech-support,Parked Car,?,Minor Damage,Police,3,1,NO,1,1,NO,2970,N
114,30,1000,0,MALE,High School,farming-fishing,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,1,3,NO,1,2,?,77110,N
257,40,2000,0,MALE,Associate,machine-op-inspct,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,3,3,YES,2,1,?,50050,Y
463,57,500,0,MALE,Masters,priv-house-serv,Single Vehicle Collision,Front Collision,Minor Damage,Police,14,1,NO,2,0,YES,59400,N
426,54,2000,0,FEMALE,Masters,adm-clerical,Single Vehicle Collision,Side Collision,Minor Damage,Police,13,1,YES,2,3,?,100800,N
46,41,2000,0,FEMALE,MD,priv-house-serv,Multi-vehicle Collision,Rear Collision,Total Loss,Ambulance,23,3,NO,1,3,?,78600,Y
257,43,1000,0,FEMALE,JD,transport-moving,Single Vehicle Collision,Rear Collision,Total Loss,Police,0,1,NO,0,1,YES,85320,N
158,33,2000,0,FEMALE,Associate,handlers-cleaners,Single Vehicle Collision,Side Collision,Total Loss,Other,0,1,?,0,0,?,35000,N
290,42,500,0,MALE,Masters,machine-op-inspct,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,10,1,NO,0,1,NO,48000,N
286,41,500,0,FEMALE,College,prof-specialty,Parked Car,?,Trivial Damage,Police,3,1,?,2,0,NO,5000,N
87,31,1000,0,FEMALE,Masters,sales,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,16,3,NO,0,3,YES,60940,Y
222,42,500,0,MALE,Associate,armed-forces,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,23,3,YES,0,0,?,51740,N
476,61,1000,0,FEMALE,Masters,handlers-cleaners,Single Vehicle Collision,Front Collision,Total Loss,Fire,10,1,?,1,2,YES,49390,N
33,32,500,5000000,FEMALE,PhD,other-service,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,2,1,YES,0,1,?,56070,N
235,39,2000,4000000,MALE,JD,craft-repair,Single Vehicle Collision,Side Collision,Major Damage,Other,10,1,?,0,3,?,60320,Y
194,34,500,0,FEMALE,JD,protective-serv,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,11,3,NO,1,2,YES,57200,N
94,30,2000,0,FEMALE,High School,armed-forces,Single Vehicle Collision,Rear Collision,Major Damage,Fire,19,1,?,1,3,YES,64100,N
150,37,1000,0,FEMALE,PhD,transport-moving,Single Vehicle Collision,Rear Collision,Total Loss,Police,9,1,NO,0,2,?,80080,N
180,36,500,0,MALE,College,prof-specialty,Multi-vehicle Collision,Front Collision,Minor Damage,Ambulance,7,3,YES,2,1,?,69630,N
364,51,500,0,MALE,Masters,transport-moving,Single Vehicle Collision,Rear Collision,Major Damage,Other,16,1,YES,2,1,NO,77330,Y
227,38,500,0,FEMALE,PhD,handlers-cleaners,Single Vehicle Collision,Rear Collision,Major Damage,Fire,16,1,?,1,2,?,72200,Y
103,33,1000,6000000,MALE,MD,armed-forces,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,21,1,NO,1,0,YES,76920,N
107,26,2000,0,MALE,MD,sales,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,2,3,NO,2,3,NO,78650,Y
322,49,2000,0,FEMALE,PhD,armed-forces,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,18,1,?,0,2,YES,42240,N
215,38,500,0,FEMALE,PhD,craft-repair,Single Vehicle Collision,Rear Collision,Total Loss,Police,10,1,?,0,1,NO,70700,N
224,39,1000,0,FEMALE,JD,prof-specialty,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,21,3,YES,2,1,?,61800,N
7,21,1000,0,MALE,Associate,machine-op-inspct,Single Vehicle Collision,Front Collision,Total Loss,Other,21,1,?,1,2,?,62460,N
427,60,1000,7000000,MALE,MD,craft-repair,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,23,1,YES,1,2,YES,90860,Y
254,40,500,0,MALE,MD,prof-specialty,Single Vehicle Collision,Front Collision,Minor Damage,Fire,10,1,YES,0,1,?,43280,Y
259,44,2000,0,FEMALE,Masters,exec-managerial,Single Vehicle Collision,Front Collision,Minor Damage,Other,8,1,YES,0,0,YES,105820,N
458,62,2000,5000000,MALE,Associate,handlers-cleaners,Single Vehicle Collision,Rear Collision,Major Damage,Other,2,1,?,0,1,YES,46980,N
260,46,2000,0,MALE,MD,priv-house-serv,Single Vehicle Collision,Front Collision,Minor Damage,Fire,7,1,NO,0,1,NO,64080,N
39,22,500,0,MALE,JD,farming-fishing,Single Vehicle Collision,Rear Collision,Major Damage,Police,14,1,YES,0,1,YES,86130,Y
116,34,500,0,MALE,Associate,transport-moving,Single Vehicle Collision,Side Collision,Major Damage,Police,1,1,?,1,1,?,97080,Y
332,47,2000,0,MALE,MD,craft-repair,Multi-vehicle Collision,Front Collision,Major Damage,Police,22,4,YES,2,0,?,71760,Y
440,57,1000,5000000,MALE,College,protective-serv,Multi-vehicle Collision,Rear Collision,Major Damage,Police,19,3,YES,0,3,?,68200,Y
274,44,500,0,FEMALE,JD,tech-support,Vehicle Theft,?,Minor Damage,Police,7,1,NO,2,1,?,5590,N
439,56,500,0,FEMALE,PhD,prof-specialty,Multi-vehicle Collision,Front Collision,Major Damage,Fire,12,3,?,2,3,?,56430,N
197,41,1000,0,FEMALE,PhD,prof-specialty,Single Vehicle Collision,Front Collision,Major Damage,Police,6,1,NO,2,2,YES,76400,Y
119,34,500,0,FEMALE,College,tech-support,Single Vehicle Collision,Front Collision,Major Damage,Fire,7,1,YES,2,1,YES,45540,Y
216,36,1000,0,FEMALE,Associate,priv-house-serv,Parked Car,?,Minor Damage,Police,0,1,YES,2,3,?,6160,N
200,40,1000,0,FEMALE,High School,sales,Vehicle Theft,?,Minor Damage,Police,9,1,?,0,0,NO,3690,N
233,39,2000,0,MALE,JD,craft-repair,Multi-vehicle Collision,Rear Collision,Minor Damage,Fire,20,3,?,1,0,YES,48870,N
85,30,1000,0,FEMALE,MD,craft-repair,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,9,3,YES,2,1,YES,58960,N
45,37,1000,0,MALE,College,prof-specialty,Single Vehicle Collision,Side Collision,Major Damage,Fire,1,1,YES,0,1,YES,52200,N
154,34,1000,0,FEMALE,JD,priv-house-serv,Multi-vehicle Collision,Side Collision,Total Loss,Other,18,4,?,2,3,YES,74360,Y
129,28,1000,0,MALE,Masters,machine-op-inspct,Single Vehicle Collision,Side Collision,Major Damage,Fire,23,1,?,2,3,?,44640,N
154,34,500,0,MALE,PhD,machine-op-inspct,Multi-vehicle Collision,Rear Collision,Major Damage,Police,15,3,YES,2,1,?,69480,Y
150,30,1000,0,MALE,College,sales,Vehicle Theft,?,Trivial Damage,Police,7,1,YES,1,3,YES,4590,N
93,31,2000,0,FEMALE,MD,prof-specialty,Multi-vehicle Collision,Rear Collision,Major Damage,Police,21,3,YES,1,3,NO,48070,N
120,35,1000,0,FEMALE,High School,transport-moving,Multi-vehicle Collision,Front Collision,Total Loss,Ambulance,22,3,NO,2,0,NO,51210,N
209,39,500,0,MALE,PhD,transport-moving,Single Vehicle Collision,Side Collision,Minor Damage,Fire,22,1,?,1,1,NO,37800,N
298,45,1000,0,MALE,High School,farming-fishing,Multi-vehicle Collision,Front Collision,Minor Damage,Ambulance,18,3,NO,0,0,NO,64000,N
22,26,1000,0,MALE,PhD,craft-repair,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,3,1,YES,1,2,NO,78900,N
272,41,2000,0,FEMALE,Associate,farming-fishing,Single Vehicle Collision,Side Collision,Major Damage,Other,19,1,?,1,1,?,71060,N
254,45,500,0,MALE,JD,other-service,Multi-vehicle Collision,Rear Collision,Total Loss,Police,19,3,YES,0,0,?,79680,N
160,33,1000,0,FEMALE,High School,exec-managerial,Multi-vehicle Collision,Front Collision,Total Loss,Ambulance,17,3,?,2,3,YES,52800,N
212,39,1000,0,FEMALE,JD,protective-serv,Multi-vehicle Collision,Rear Collision,Total Loss,Ambulance,22,2,NO,0,3,YES,59300,N
130,30,2000,0,MALE,PhD,exec-managerial,Multi-vehicle Collision,Side Collision,Total Loss,Other,16,3,NO,2,3,?,48950,N
84,30,2000,0,FEMALE,MD,protective-serv,Single Vehicle Collision,Side Collision,Minor Damage,Police,9,1,NO,1,0,YES,57640,N
110,33,1000,0,MALE,Associate,other-service,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,19,1,?,2,3,NO,55200,Y
161,38,2000,0,MALE,PhD,priv-house-serv,Multi-vehicle Collision,Front Collision,Total Loss,Police,0,3,YES,2,2,YES,60480,N
224,40,2000,0,FEMALE,JD,sales,Single Vehicle Collision,Side Collision,Minor Damage,Other,21,1,NO,1,0,YES,69840,N
116,31,500,0,FEMALE,MD,prof-specialty,Single Vehicle Collision,Side Collision,Major Damage,Police,23,1,NO,0,0,NO,44200,N
246,44,1000,0,MALE,High School,machine-op-inspct,Single Vehicle Collision,Rear Collision,Minor Damage,Other,6,1,NO,1,0,NO,61740,N
61,25,2000,0,FEMALE,Masters,other-service,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,1,3,YES,1,0,NO,32320,N
37,23,500,0,FEMALE,College,prof-specialty,Multi-vehicle Collision,Side Collision,Minor Damage,Other,17,3,YES,1,0,NO,51660,N
270,45,1000,0,FEMALE,College,handlers-cleaners,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,18,3,NO,1,1,YES,89400,N
285,41,1000,0,FEMALE,PhD,prof-specialty,Single Vehicle Collision,Rear Collision,Major Damage,Fire,23,1,YES,2,3,?,108480,N
81,25,500,5000000,FEMALE,High School,tech-support,Multi-vehicle Collision,Rear Collision,Major Damage,Other,11,3,?,1,0,?,73920,Y
178,38,500,0,FEMALE,College,other-service,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,10,3,NO,0,3,NO,57200,N
212,40,1000,0,FEMALE,Masters,other-service,Multi-vehicle Collision,Side Collision,Minor Damage,Other,17,3,YES,0,2,YES,82400,N
62,28,1000,0,FEMALE,Masters,protective-serv,Single Vehicle Collision,Rear Collision,Total Loss,Police,3,1,?,1,1,YES,60200,Y
162,35,2000,0,FEMALE,Masters,handlers-cleaners,Single Vehicle Collision,Side Collision,Major Damage,Police,14,1,YES,0,3,YES,54340,N
11,40,2000,0,FEMALE,MD,prof-specialty,Multi-vehicle Collision,Side Collision,Major Damage,Other,6,3,?,1,0,?,53460,Y
230,37,1000,0,MALE,PhD,tech-support,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,15,1,YES,2,3,?,49100,Y
194,41,500,0,MALE,JD,transport-moving,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,17,3,?,0,2,?,95900,N
143,32,1000,0,FEMALE,High School,exec-managerial,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,1,1,?,2,0,NO,62260,N
157,31,500,7000000,MALE,High School,farming-fishing,Multi-vehicle Collision,Rear Collision,Major Damage,Other,2,4,NO,2,2,NO,47700,Y
31,32,2000,4000000,FEMALE,JD,other-service,Single Vehicle Collision,Side Collision,Major Damage,Fire,10,1,?,2,0,?,63600,Y
204,38,2000,0,FEMALE,MD,tech-support,Single Vehicle Collision,Side Collision,Total Loss,Ambulance,5,1,NO,0,1,?,90530,N
45,38,1000,0,MALE,Masters,machine-op-inspct,Multi-vehicle Collision,Front Collision,Total Loss,Ambulance,17,3,?,2,0,?,78240,N
280,43,1000,0,MALE,JD,transport-moving,Single Vehicle Collision,Front Collision,Total Loss,Fire,1,1,NO,0,2,?,77000,N
213,35,500,0,MALE,MD,tech-support,Single Vehicle Collision,Side Collision,Total Loss,Fire,13,1,YES,2,0,YES,74140,N
219,39,2000,7000000,FEMALE,High School,protective-serv,Parked Car,?,Trivial Damage,Police,6,1,NO,0,2,NO,5920,N
266,46,2000,0,MALE,Associate,handlers-cleaners,Single Vehicle Collision,Front Collision,Minor Damage,Fire,18,1,NO,1,3,YES,83490,N
245,44,1000,0,MALE,JD,handlers-cleaners,Multi-vehicle Collision,Side Collision,Total Loss,Other,23,3,NO,0,3,NO,44280,N
115,31,1000,0,FEMALE,Associate,exec-managerial,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,18,3,YES,0,3,NO,34160,Y
239,38,1000,5000000,FEMALE,Masters,handlers-cleaners,Multi-vehicle Collision,Front Collision,Major Damage,Police,12,3,NO,1,3,?,61920,N
356,47,2000,0,MALE,High School,prof-specialty,Single Vehicle Collision,Side Collision,Minor Damage,Other,5,1,YES,0,3,?,61490,N
352,53,500,0,MALE,Associate,tech-support,Single Vehicle Collision,Front Collision,Minor Damage,Fire,23,1,YES,2,2,NO,68750,N
475,61,500,0,FEMALE,Masters,handlers-cleaners,Single Vehicle Collision,Front Collision,Major Damage,Fire,23,1,YES,0,2,?,64350,N
409,57,1000,6000000,MALE,High School,protective-serv,Single Vehicle Collision,Side Collision,Major Damage,Other,19,1,NO,1,0,?,73320,N
446,61,1000,0,FEMALE,High School,adm-clerical,Single Vehicle Collision,Rear Collision,Minor Damage,Other,3,1,YES,2,0,YES,70500,N
128,35,1000,0,FEMALE,Associate,adm-clerical,Vehicle Theft,?,Trivial Damage,Police,16,1,?,2,0,?,7590,N
57,25,2000,0,FEMALE,Masters,tech-support,Multi-vehicle Collision,Front Collision,Total Loss,Ambulance,0,3,NO,0,1,YES,72900,N
208,41,1000,0,FEMALE,College,tech-support,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,18,1,NO,2,2,?,69300,N
344,51,2000,0,MALE,Associate,sales,Single Vehicle Collision,Side Collision,Minor Damage,Ambulance,14,1,?,0,2,NO,82830,N
293,45,1000,0,FEMALE,MD,exec-managerial,Multi-vehicle Collision,Front Collision,Total Loss,Fire,13,3,NO,1,1,NO,51210,N
245,42,1000,7000000,MALE,JD,exec-managerial,Parked Car,?,Minor Damage,Police,19,1,?,2,2,?,6490,Y
203,38,500,0,FEMALE,Masters,other-service,Single Vehicle Collision,Front Collision,Major Damage,Ambulance,7,1,?,0,1,YES,55440,Y
255,46,500,0,FEMALE,JD,prof-specialty,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,2,3,NO,1,0,NO,57860,N
244,40,500,0,FEMALE,MD,sales,Vehicle Theft,?,Trivial Damage,Police,2,1,YES,1,3,YES,5940,N
116,30,500,0,MALE,JD,handlers-cleaners,Multi-vehicle Collision,Front Collision,Major Damage,Other,8,3,NO,0,3,?,59670,Y
65,27,1000,0,FEMALE,College,adm-clerical,Single Vehicle Collision,Front Collision,Total Loss,Ambulance,17,1,?,1,2,YES,42840,N
362,55,1000,0,FEMALE,JD,other-service,Multi-vehicle Collision,Rear Collision,Total Loss,Police,0,3,NO,0,3,NO,39690,N
237,40,1000,0,MALE,College,craft-repair,Single Vehicle Collision,Rear Collision,Minor Damage,Other,6,1,NO,1,3,NO,77880,N
295,48,1000,0,FEMALE,MD,exec-managerial,Multi-vehicle Collision,Side Collision,Total Loss,Ambulance,20,2,NO,2,1,YES,86060,N
236,39,1000,4000000,FEMALE,Masters,exec-managerial,Parked Car,?,Minor Damage,Police,17,1,YES,0,0,?,8700,N
175,34,500,0,FEMALE,JD,handlers-cleaners,Single Vehicle Collision,Front Collision,Major Damage,Other,14,1,?,2,1,YES,36720,Y
229,37,1000,0,FEMALE,Masters,farming-fishing,Single Vehicle Collision,Rear Collision,Total Loss,Other,17,1,NO,0,2,YES,54560,N
212,35,2000,0,MALE,MD,priv-house-serv,Multi-vehicle Collision,Front Collision,Total Loss,Fire,0,3,?,1,3,?,50380,N
140,36,500,0,FEMALE,JD,armed-forces,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,10,3,?,2,0,YES,79500,N
328,48,500,0,MALE,Masters,armed-forces,Single Vehicle Collision,Front Collision,Major Damage,Ambulance,17,1,YES,2,1,NO,59400,N
41,26,1000,0,FEMALE,JD,prof-specialty,Vehicle Theft,?,Trivial Damage,Police,12,1,YES,1,1,?,6890,N
234,41,500,0,FEMALE,JD,transport-moving,Multi-vehicle Collision,Side Collision,Major Damage,Police,3,3,NO,2,1,?,98280,Y
193,41,500,0,FEMALE,JD,craft-repair,Single Vehicle Collision,Side Collision,Major Damage,Other,1,1,?,1,0,YES,112320,Y
255,41,2000,4000000,MALE,High School,priv-house-serv,Single Vehicle Collision,Side Collision,Minor Damage,Fire,22,1,NO,2,0,?,69300,N
98,31,500,0,MALE,Masters,machine-op-inspct,Single Vehicle Collision,Front Collision,Minor Damage,Other,3,1,?,2,0,?,64080,N
35,29,2000,0,FEMALE,JD,handlers-cleaners,Multi-vehicle Collision,Rear Collision,Minor Damage,Fire,22,3,NO,0,0,?,78300,N
46,24,2000,4000000,FEMALE,High School,armed-forces,Single Vehicle Collision,Side Collision,Major Damage,Fire,7,1,NO,2,0,?,56600,N
164,38,2000,0,FEMALE,PhD,transport-moving,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,4,1,NO,1,3,YES,90000,N
147,37,2000,0,FEMALE,Masters,armed-forces,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,11,3,?,0,1,?,56160,Y
166,37,500,0,FEMALE,MD,craft-repair,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,10,1,YES,1,1,NO,58300,N
78,31,1000,0,FEMALE,Masters,armed-forces,Multi-vehicle Collision,Side Collision,Minor Damage,Other,1,3,?,2,1,?,52290,N
434,57,2000,0,MALE,JD,transport-moving,Multi-vehicle Collision,Rear Collision,Major Damage,Other,15,3,NO,1,3,NO,66240,N
126,34,2000,0,FEMALE,Masters,transport-moving,Multi-vehicle Collision,Side Collision,Major Damage,Fire,2,3,NO,0,1,YES,58410,N
402,54,2000,0,MALE,JD,farming-fishing,Single Vehicle Collision,Rear Collision,Major Damage,Other,19,1,NO,0,2,YES,67770,Y
35,35,2000,0,FEMALE,PhD,protective-serv,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,23,3,NO,2,2,NO,53190,N
251,39,2000,0,FEMALE,Associate,other-service,Single Vehicle Collision,Rear Collision,Minor Damage,Police,10,1,YES,0,0,?,44240,N
337,53,500,0,MALE,Associate,armed-forces,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,8,1,YES,0,1,NO,86400,N
225,37,1000,5000000,FEMALE,High School,farming-fishing,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,19,3,?,2,2,NO,57600,N
193,40,500,0,FEMALE,PhD,handlers-cleaners,Single Vehicle Collision,Side Collision,Minor Damage,Fire,6,1,NO,0,0,YES,63900,N
225,43,1000,0,MALE,JD,priv-house-serv,Multi-vehicle Collision,Rear Collision,Major Damage,Police,16,3,NO,2,0,YES,64400,N
211,35,500,0,FEMALE,JD,prof-specialty,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,1,1,YES,1,1,?,42000,N
362,50,500,4000000,MALE,Associate,sales,Multi-vehicle Collision,Side Collision,Total Loss,Fire,17,3,?,1,1,NO,57060,N
43,38,1000,0,MALE,PhD,handlers-cleaners,Multi-vehicle Collision,Front Collision,Total Loss,Other,1,3,YES,2,2,?,61650,N
146,32,2000,0,MALE,Associate,priv-house-serv,Single Vehicle Collision,Rear Collision,Major Damage,Fire,12,1,?,0,3,?,59940,N
366,50,1000,0,FEMALE,High School,handlers-cleaners,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,5,3,YES,1,3,NO,70290,N
97,26,1000,0,MALE,College,exec-managerial,Multi-vehicle Collision,Rear Collision,Major Damage,Other,4,2,YES,2,2,NO,50400,Y
258,41,500,0,MALE,Masters,exec-managerial,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,0,3,NO,2,3,NO,81240,Y
269,41,500,0,FEMALE,College,protective-serv,Single Vehicle Collision,Rear Collision,Minor Damage,Police,23,1,YES,0,0,?,79300,N
370,55,2000,0,MALE,High School,prof-specialty,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,20,3,NO,0,0,YES,71520,Y
210,41,500,0,MALE,High School,exec-managerial,Multi-vehicle Collision,Rear Collision,Total Loss,Other,12,3,?,2,0,NO,81070,N
379,54,500,0,FEMALE,Associate,machine-op-inspct,Single Vehicle Collision,Front Collision,Total Loss,Ambulance,14,1,?,0,1,NO,75960,N
146,36,2000,0,FEMALE,Masters,other-service,Multi-vehicle Collision,Side Collision,Total Loss,Police,16,3,NO,1,1,NO,55900,N
264,41,500,0,MALE,PhD,prof-specialty,Single Vehicle Collision,Rear Collision,Minor Damage,Other,4,1,NO,1,0,?,60390,Y
235,42,500,0,FEMALE,Masters,machine-op-inspct,Multi-vehicle Collision,Side Collision,Total Loss,Other,7,4,?,2,1,YES,69100,N
43,43,500,0,FEMALE,Associate,armed-forces,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,16,1,?,2,1,?,79970,Y
463,59,1000,0,FEMALE,JD,exec-managerial,Multi-vehicle Collision,Front Collision,Major Damage,Other,14,2,?,1,2,NO,72400,Y
405,55,500,0,MALE,PhD,machine-op-inspct,Multi-vehicle Collision,Rear Collision,Minor Damage,Fire,2,4,YES,0,2,NO,38640,N
446,61,1000,0,FEMALE,High School,tech-support,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,1,3,?,2,1,NO,80880,N
169,36,500,0,MALE,High School,exec-managerial,Multi-vehicle Collision,Front Collision,Total Loss,Ambulance,0,3,NO,2,3,?,77440,N
429,56,1000,6000000,MALE,Associate,machine-op-inspct,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,0,1,YES,2,0,YES,39480,N
165,37,1000,0,MALE,Associate,tech-support,Multi-vehicle Collision,Front Collision,Total Loss,Police,23,3,?,2,2,YES,51590,N
166,34,1000,0,FEMALE,High School,machine-op-inspct,Single Vehicle Collision,Side Collision,Total Loss,Other,18,1,NO,0,2,YES,53680,N
196,41,2000,0,MALE,JD,protective-serv,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,0,3,NO,1,0,NO,47800,N
124,32,1000,0,FEMALE,Masters,farming-fishing,Single Vehicle Collision,Side Collision,Total Loss,Ambulance,23,1,YES,0,1,NO,57700,N
89,32,1000,0,FEMALE,High School,craft-repair,Single Vehicle Collision,Front Collision,Total Loss,Other,11,1,?,2,3,YES,84590,N
280,41,2000,0,MALE,MD,adm-clerical,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,10,3,?,0,3,YES,53020,N
136,29,500,0,FEMALE,JD,transport-moving,Vehicle Theft,?,Minor Damage,Police,9,1,?,2,0,?,6200,N
128,29,1000,0,MALE,High School,other-service,Single Vehicle Collision,Rear Collision,Total Loss,Fire,2,1,NO,0,0,?,59070,N
253,46,500,0,FEMALE,MD,transport-moving,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,11,3,YES,0,0,NO,64570,N
254,39,500,0,FEMALE,MD,exec-managerial,Multi-vehicle Collision,Front Collision,Minor Damage,Ambulance,6,3,YES,2,2,NO,82320,Y
159,33,2000,0,FEMALE,College,craft-repair,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,23,3,YES,2,0,NO,44880,Y
