months_as_customer,age,policy_deductable,umbrella_limit,insured_sex,insured_education_level,insured_occupation,incident_type,collision_type,incident_severity,authorities_contacted,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,fraud_reported
247,44,2000,0,FEMALE,College,farming-fishing,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,22,3,NO,2,2,NO,69480,N
134,30,2000,0,FEMALE,PhD,exec-managerial,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,19,3,?,0,2,YES,47790,Y
147,34,1000,0,MALE,High School,sales,Single Vehicle Collision,Side Collision,Minor Damage,Fire,13,1,YES,2,2,?,101010,N
458,61,1000,0,FEMALE,High School,protective-serv,Single Vehicle Collision,Front Collision,Minor Damage,Fire,18,1,NO,2,1,NO,56340,N
439,56,500,0,MALE,High School,armed-forces,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,9,1,NO,2,0,?,50000,N
222,39,500,0,MALE,High School,transport-moving,Multi-vehicle Collision,Rear Collision,Major Damage,Other,9,3,YES,2,1,?,55000,Y
186,33,1000,0,FEMALE,Associate,craft-repair,Vehicle Theft,?,Trivial Damage,Police,3,1,NO,2,1,?,4730,Y
258,41,500,0,MALE,Masters,exec-managerial,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,0,3,NO,2,3,NO,81240,Y
126,30,2000,0,FEMALE,Associate,machine-op-inspct,Single Vehicle Collision,Side Collision,Minor Damage,Other,23,1,?,2,3,NO,48730,N
4,34,500,0,FEMALE,College,exec-managerial,Multi-vehicle Collision,Side Collision,Major Damage,Police,0,4,?,0,0,?,66880,Y
222,40,1000,0,MALE,JD,armed-forces,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,17,2,YES,2,0,?,81500,N
55,35,500,8000000,MALE,MD,priv-house-serv,Vehicle Theft,?,Minor Damage,Police,9,1,NO,0,3,NO,3080,N
124,32,1000,0,FEMALE,MD,other-service,Multi-vehicle Collision,Front Collision,Total Loss,Other,19,3,NO,0,2,YES,73560,N
245,40,500,0,FEMALE,Masters,armed-forces,Single Vehicle Collision,Front Collision,Total Loss,Other,0,1,YES,0,1,NO,85150,N
166,37,500,0,FEMALE,MD,craft-repair,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,10,1,YES,1,1,NO,58300,N
4,29,500,5000000,MALE,High School,tech-support,Vehicle Theft,?,Trivial Damage,Police,4,1,NO,0,2,?,4200,N
172,35,2000,0,MALE,MD,handlers-cleaners,Multi-vehicle Collision,Rear Collision,Major Damage,Police,19,3,?,2,0,NO,79750,N
189,36,2000,0,FEMALE,MD,priv-house-serv,Multi-vehicle Collision,Side Collision,Major Damage,Police,17,3,?,1,3,YES,79560,N
269,44,2000,0,MALE,JD,priv-house-serv,Single Vehicle Collision,Front Collision,Minor Damage,Other,14,1,YES,0,2,?,56400,N
217,41,2000,0,FEMALE,Associate,machine-op-inspct,Multi-vehicle Collision,Side Collision,Total Loss,Police,15,3,?,1,2,?,37840,N
272,41,2000,0,FEMALE,Associate,farming-fishing,Single Vehicle Collision,Side Collision,Major Damage,Other,19,1,?,1,1,?,71060,N
132,32,2000,0,MALE,PhD,other-service,Vehicle Theft,?,Minor Damage,Police,21,1,YES,1,1,YES,5600,N
208,36,2000,5000000,MALE,JD,machine-op-inspct,Multi-vehicle Collision,Side Collision,Total Loss,Other,15,3,YES,0,1,?,62810,N
107,26,500,0,FEMALE,JD,armed-forces,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,14,3,?,1,0,NO,59700,N
97,26,1000,0,MALE,College,exec-managerial,Multi-vehicle Collision,Rear Collision,Major Damage,Other,4,2,YES,2,2,NO,50400,Y
178,38,500,0,FEMALE,College,other-service,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,10,3,NO,0,3,NO,57200,N
80,28,1000,0,FEMALE,College,farming-fishing,Single Vehicle Collision,Rear Collision,Major Damage,Police,3,1,?,0,1,?,33480,N
46,24,2000,4000000,FEMALE,High School,armed-forces,Single Vehicle Collision,Side Collision,Major Damage,Fire,7,1,NO,2,0,?,56600,N
342,53,1000,0,FEMALE,College,prof-specialty,Single Vehicle Collision,Front Collision,Major Damage,Ambulance,12,1,?,0,0,NO,80960,N
266,46,2000,0,MALE,Associate,handlers-cleaners,Single Vehicle Collision,Front Collision,Minor Damage,Fire,18,1,NO,1,3,YES,83490,N
298,46,1000,6000000,MALE,JD,prof-specialty,Single Vehicle Collision,Side Collision,Minor Damage,Police,18,1,NO,2,3,YES,33550,N
194,38,2000,0,FEMALE,PhD,craft-repair,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,15,3,?,1,0,?,53680,N
126,31,1000,0,MALE,Masters,sales,Single Vehicle Collision,Front Collision,Total Loss,Police,17,1,NO,1,1,NO,60840,N
243,44,500,0,MALE,JD,craft-repair,Multi-vehicle Collision,Side Collision,Minor Damage,Other,4,3,?,2,1,YES,51400,N
285,48,2000,0,FEMALE,College,sales,Single Vehicle Collision,Side Collision,Minor Damage,Police,9,1,NO,1,2,YES,33480,N
219,43,1000,0,FEMALE,MD,exec-managerial,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,3,3,NO,1,1,?,70680,N
250,43,2000,0,MALE,Masters,sales,Single Vehicle Collision,Front Collision,Minor Damage,Fire,2,1,NO,0,3,?,64200,N
104,32,500,0,MALE,High School,exec-managerial,Multi-vehicle Collision,Rear Collision,Total Loss,Police,23,3,YES,1,3,YES,63570,Y
285,44,2000,0,MALE,MD,priv-house-serv,Vehicle Theft,?,Minor Damage,Police,3,1,YES,1,0,?,5500,N
84,29,1000,0,FEMALE,High School,machine-op-inspct,Parked Car,?,Trivial Damage,Police,6,1,YES,2,0,YES,6820,N
453,60,500,6000000,MALE,PhD,craft-repair,Single Vehicle Collision,Front Collision,Major Damage,Fire,0,1,YES,0,0,?,70000,Y
246,39,1000,0,FEMALE,JD,craft-repair,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,16,1,YES,0,3,?,45180,N
47,34,500,0,FEMALE,PhD,exec-managerial,Single Vehicle Collision,Front Collision,Minor Damage,Police,23,1,YES,1,3,?,62920,N
320,48,2000,7000000,MALE,College,transport-moving,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,13,3,NO,2,0,NO,56160,N
196,36,2000,0,MALE,MD,armed-forces,Vehicle Theft,?,Trivial Damage,Police,3,1,?,1,1,NO,5300,Y
229,41,2000,3000000,MALE,PhD,tech-support,Single Vehicle Collision,Side Collision,Major Damage,Other,23,1,NO,1,3,NO,62640,N
158,33,2000,0,FEMALE,Associate,handlers-cleaners,Single Vehicle Collision,Side Collision,Total Loss,Other,0,1,?,0,0,?,35000,N
153,34,1000,4000000,FEMALE,Associate,priv-house-serv,Multi-vehicle Collision,Front Collision,Minor Damage,Other,9,3,NO,2,1,?,68400,N
239,39,500,0,FEMALE,Masters,other-service,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,0,4,?,0,3,NO,76890,N
89,32,1000,0,FEMALE,High School,craft-repair,Single Vehicle Collision,Front Collision,Total Loss,Other,11,1,?,2,3,YES,84590,N
70,29,1000,0,FEMALE,MD,armed-forces,Single Vehicle Collision,Front Collision,Minor Damage,Ambulance,12,1,NO,0,3,?,69360,N
112,30,1000,0,FEMALE,Masters,prof-specialty,Single Vehicle Collision,Front Collision,Major Damage,Fire,3,1,YES,2,0,NO,107900,Y
428,53,1000,0,FEMALE,High School,tech-support,Parked Car,?,Trivial Damage,Police,9,1,YES,2,2,NO,6930,N
456,60,1000,0,FEMALE,Associate,sales,Parked Car,?,Minor Damage,Police,6,1,?,0,3,?,5060,N
475,61,500,0,FEMALE,Masters,handlers-cleaners,Single Vehicle Collision,Front Collision,Major Damage,Fire,23,1,YES,0,2,?,64350,N
84,30,2000,0,MALE,Associate,priv-house-serv,Vehicle Theft,?,Trivial Damage,Police,9,1,YES,1,3,?,4620,N
12,24,1000,0,FEMALE,PhD,tech-support,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,13,3,NO,2,1,?,53370,N
263,43,1000,0,FEMALE,Masters,handlers-cleaners,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,17,1,YES,2,3,YES,79320,N
151,36,2000,0,FEMALE,MD,adm-clerical,Multi-vehicle Collision,Side Collision,Minor Damage,Police,12,3,NO,1,1,NO,62920,N
435,60,500,5000000,MALE,Associate,priv-house-serv,Single Vehicle Collision,Front Collision,Total Loss,Ambulance,23,1,NO,2,1,?,62880,Y
328,46,500,0,FEMALE,MD,prof-specialty,Single Vehicle Collision,Rear Collision,Total Loss,Other,0,1,?,2,3,?,70290,Y
211,38,1000,0,FEMALE,Masters,transport-moving,Single Vehicle Collision,Front Collision,Total Loss,Fire,12,1,?,0,3,YES,91520,Y
287,45,1000,0,MALE,Masters,transport-moving,Single Vehicle Collision,Front Collision,Minor Damage,Fire,19,1,NO,0,2,NO,53800,N
310,48,1000,0,FEMALE,Masters,priv-house-serv,Single Vehicle Collision,Front Collision,Major Damage,Police,21,1,YES,1,0,NO,55170,Y
283,48,1000,0,FEMALE,JD,sales,Parked Car,?,Trivial Damage,Police,9,1,?,2,3,NO,6560,N
172,33,1000,6000000,FEMALE,High School,adm-clerical,Multi-vehicle Collision,Side Collision,Total Loss,Ambulance,15,3,NO,0,1,NO,41690,N
270,41,1000,0,MALE,High School,sales,Multi-vehicle Collision,Rear Collision,Total Loss,Ambulance,17,3,?,1,1,NO,60190,Y
212,39,1000,0,FEMALE,JD,protective-serv,Multi-vehicle Collision,Rear Collision,Total Loss,Ambulance,22,2,NO,0,3,YES,59300,N
88,25,1000,0,FEMALE,JD,handlers-cleaners,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,6,1,YES,1,2,YES,66780,Y
371,50,1000,0,MALE,PhD,machine-op-inspct,Multi-vehicle Collision,Side Collision,Major Damage,Other,2,3,NO,2,1,YES,84500,Y
142,30,500,0,MALE,PhD,armed-forces,Single Vehicle Collision,Side Collision,Minor Damage,Other,22,1,YES,2,3,NO,67320,N
259,42,2000,0,FEMALE,PhD,armed-forces,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,17,3,NO,1,2,YES,62590,N
292,42,1000,0,MALE,JD,machine-op-inspct,Multi-vehicle Collision,Rear Collision,Total Loss,Other,15,3,YES,1,1,NO,84600,N
66,30,500,0,FEMALE,College,adm-clerical,Multi-vehicle Collision,Front Collision,Major Damage,Fire,2,3,?,0,2,YES,65560,Y
147,31,500,6000000,FEMALE,PhD,prof-specialty,Single Vehicle Collision,Front Collision,Major Damage,Other,4,1,?,0,0,?,68240,Y
107,31,2000,5000000,MALE,Associate,handlers-cleaners,Multi-vehicle Collision,Side Collision,Total Loss,Police,21,3,YES,1,2,?,93730,N
344,51,2000,0,MALE,Associate,sales,Single Vehicle Collision,Side Collision,Minor Damage,Ambulance,14,1,?,0,2,NO,82830,N
286,47,500,0,MALE,High School,priv-house-serv,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,15,3,YES,0,0,NO,65800,N
291,46,1000,0,FEMALE,High School,adm-clerical,Parked Car,?,Minor Damage,Police,8,1,NO,2,2,YES,5580,Y
150,37,1000,0,FEMALE,PhD,transport-moving,Single Vehicle Collision,Rear Collision,Total Loss,Police,9,1,NO,0,2,?,80080,N
178,39,500,0,FEMALE,JD,exec-managerial,Multi-vehicle Collision,Front Collision,Minor Damage,Police,3,3,NO,2,0,?,64680,N
186,38,2000,0,FEMALE,Masters,transport-moving,Multi-vehicle Collision,Front Collision,Total Loss,Police,23,3,YES,2,2,?,68760,Y
316,45,2000,5000000,FEMALE,High School,prof-specialty,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,6,3,NO,2,0,YES,78870,N
232,44,2000,0,MALE,College,other-service,Single Vehicle Collision,Rear Collision,Major Damage,Fire,22,1,?,1,1,YES,55400,Y
45,38,1000,0,MALE,Masters,machine-op-inspct,Multi-vehicle Collision,Front Collision,Total Loss,Ambulance,17,3,?,2,0,?,78240,N
228,42,2000,5000000,MALE,MD,machine-op-inspct,Vehicle Theft,?,Minor Damage,Police,8,1,?,0,0,?,5070,Y
208,41,1000,0,FEMALE,College,tech-support,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,18,1,NO,2,2,?,69300,N
98,31,500,0,MALE,Masters,machine-op-inspct,Single Vehicle Collision,Front Collision,Minor Damage,Other,3,1,?,2,0,?,64080,N
290,45,1000,0,FEMALE,Associate,machine-op-inspct,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,23,3,YES,0,0,YES,52650,Y
113,29,2000,0,MALE,PhD,exec-managerial,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,15,3,?,0,2,YES,49950,Y
269,45,500,0,FEMALE,High School,machine-op-inspct,Multi-vehicle Collision,Side Collision,Total Loss,Police,5,3,?,0,0,NO,24200,N
212,35,2000,0,MALE,MD,priv-house-serv,Multi-vehicle Collision,Front Collision,Total Loss,Fire,0,3,?,1,3,?,50380,N
427,60,1000,7000000,MALE,MD,craft-repair,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,23,1,YES,1,2,YES,90860,Y
11,39,2000,0,MALE,PhD,other-service,Single Vehicle Collision,Front Collision,Total Loss,Ambulance,22,1,YES,0,1,NO,65790,N
111,27,500,4000000,FEMALE,Masters,tech-support,Single Vehicle Collision,Side Collision,Total Loss,Police,12,1,YES,2,3,NO,90970,N
478,64,500,0,FEMALE,Associate,adm-clerical,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,17,3,NO,1,1,NO,33930,N
266,42,500,4000000,MALE,Associate,adm-clerical,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,18,3,?,1,1,NO,53280,Y
249,43,1000,0,FEMALE,MD,armed-forces,Single Vehicle Collision,Front Collision,Major Damage,Fire,16,1,?,0,0,YES,53500,N
152,33,500,0,FEMALE,PhD,transport-moving,Single Vehicle Collision,Side Collision,Major Damage,Fire,16,1,YES,0,0,?,70400,Y
251,39,2000,0,FEMALE,Associate,other-service,Single Vehicle Collision,Rear Collision,Minor Damage,Police,10,1,YES,0,0,?,44240,N
276,46,500,0,FEMALE,Masters,machine-op-inspct,Parked Car,?,Trivial Damage,Police,7,1,?,0,1,NO,5940,N
244,40,500,0,FEMALE,MD,sales,Vehicle Theft,?,Trivial Damage,Police,2,1,YES,1,3,YES,5940,N
330,47,2000,0,FEMALE,High School,craft-repair,Multi-vehicle Collision,Side Collision,Total Loss,Other,20,2,?,0,2,YES,60500,Y
10,19,1000,0,FEMALE,JD,craft-repair,Single Vehicle Collision,Side Collision,Minor Damage,Police,5,1,?,0,2,?,48950,Y
292,45,1000,0,MALE,Masters,craft-repair,Vehicle Theft,?,Trivial Damage,Police,4,1,NO,0,2,?,7370,N
190,38,500,0,MALE,JD,craft-repair,Single Vehicle Collision,Side Collision,Total Loss,Other,14,1,YES,0,0,NO,45100,N
77,26,2000,0,MALE,JD,exec-managerial,Multi-vehicle Collision,Rear Collision,Major Damage,Police,12,3,YES,2,0,?,69080,Y
293,49,2000,0,FEMALE,JD,transport-moving,Single Vehicle Collision,Front Collision,Total Loss,Police,19,1,?,1,1,?,57310,N
146,31,1000,5000000,FEMALE,College,armed-forces,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,0,3,NO,1,3,?,52380,N
110,28,1000,0,MALE,College,other-service,Multi-vehicle Collision,Side Collision,Minor Damage,Police,20,3,YES,0,2,?,65040,N
264,47,2000,10000000,FEMALE,JD,transport-moving,Multi-vehicle Collision,Front Collision,Total Loss,Ambulance,16,4,YES,1,2,YES,62370,N
277,44,500,0,MALE,High School,priv-house-serv,Vehicle Theft,?,Trivial Damage,Police,6,1,NO,1,3,NO,5000,N
102,28,500,0,MALE,MD,machine-op-inspct,Single Vehicle Collision,Side Collision,Total Loss,Police,6,1,NO,1,0,NO,73400,N
31,32,2000,4000000,FEMALE,JD,other-service,Single Vehicle Collision,Side Collision,Major Damage,Fire,10,1,?,2,0,?,63600,Y
434,57,2000,0,MALE,JD,transport-moving,Multi-vehicle Collision,Rear Collision,Major Damage,Other,15,3,NO,1,3,NO,66240,N
458,62,2000,5000000,MALE,Associate,handlers-cleaners,Single Vehicle Collision,Rear Collision,Major Damage,Other,2,1,?,0,1,YES,46980,N
63,24,2000,0,FEMALE,High School,handlers-cleaners,Vehicle Theft,?,Minor Damage,Police,7,1,NO,2,0,NO,6120,N
352,53,500,0,MALE,Associate,tech-support,Single Vehicle Collision,Front Collision,Minor Damage,Fire,23,1,YES,2,2,NO,68750,N
243,43,500,0,FEMALE,Associate,machine-op-inspct,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,10,3,?,0,1,NO,37530,N
41,26,1000,0,FEMALE,JD,prof-specialty,Vehicle Theft,?,Trivial Damage,Police,12,1,YES,1,1,?,6890,N
61,26,2000,6000000,FEMALE,JD,farming-fishing,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,16,2,YES,1,0,NO,53820,Y
119,32,1000,0,MALE,High School,armed-forces,Single Vehicle Collision,Side Collision,Minor Damage,Other,12,1,NO,0,3,YES,56300,N
204,40,1000,7000000,MALE,High School,protective-serv,Single Vehicle Collision,Front Collision,Minor Damage,Police,6,1,?,1,0,?,53400,N
53,36,2000,0,MALE,Associate,handlers-cleaners,Multi-vehicle Collision,Side Collision,Major Damage,Fire,17,3,?,2,0,YES,51100,N
154,37,1000,0,FEMALE,MD,farming-fishing,Single Vehicle Collision,Rear Collision,Minor Damage,Other,2,1,?,0,3,NO,79530,N
116,31,500,0,FEMALE,MD,prof-specialty,Single Vehicle Collision,Side Collision,Major Damage,Police,23,1,NO,0,0,NO,44200,N
254,41,500,5000000,FEMALE,PhD,handlers-cleaners,Single Vehicle Collision,Front Collision,Minor Damage,Police,8,1,YES,2,2,NO,63470,N
269,41,2000,0,FEMALE,Associate,handlers-cleaners,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,21,1,YES,2,1,NO,85900,Y
195,38,2000,6000000,MALE,MD,tech-support,Multi-vehicle Collision,Front Collision,Minor Damage,Ambulance,12,3,YES,1,2,NO,64620,N
240,40,500,9000000,FEMALE,JD,protective-serv,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,18,2,YES,0,2,?,66550,N
154,34,500,0,MALE,PhD,machine-op-inspct,Multi-vehicle Collision,Rear Collision,Major Damage,Police,15,3,YES,2,1,?,69480,Y
27,27,2000,0,FEMALE,College,adm-clerical,Single Vehicle Collision,Front Collision,Total Loss,Fire,23,1,?,1,3,?,61560,N
156,38,500,0,MALE,High School,armed-forces,Multi-vehicle Collision,Front Collision,Major Damage,Fire,23,3,?,0,3,?,55200,Y
8,35,2000,0,MALE,Masters,sales,Multi-vehicle Collision,Rear Collision,Major Damage,Other,16,3,NO,1,3,YES,71500,Y
261,46,1000,0,MALE,PhD,prof-specialty,Single Vehicle Collision,Rear Collision,Minor Damage,Other,19,1,?,0,3,?,80280,N
404,56,1000,4000000,FEMALE,Masters,transport-moving,Single Vehicle Collision,Front Collision,Minor Damage,Ambulance,23,1,NO,2,0,YES,53100,Y
241,38,2000,0,FEMALE,Associate,tech-support,Multi-vehicle Collision,Side Collision,Major Damage,Fire,23,3,?,0,3,YES,77880,N
161,38,2000,0,MALE,PhD,priv-house-serv,Multi-vehicle Collision,Front Collision,Total Loss,Police,0,3,YES,2,2,YES,60480,N
137,34,1000,0,MALE,PhD,prof-specialty,Multi-vehicle Collision,Front Collision,Minor Damage,Police,0,3,?,0,0,?,78650,N
276,46,2000,0,MALE,College,handlers-cleaners,Single Vehicle Collision,Front Collision,Minor Damage,Ambulance,17,1,NO,1,2,?,51390,Y
140,36,500,0,FEMALE,JD,armed-forces,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,10,3,?,2,0,YES,79500,N
350,54,500,0,MALE,College,other-service,Multi-vehicle Collision,Side Collision,Total Loss,Police,15,3,NO,0,0,?,93480,N
253,41,2000,0,FEMALE,PhD,sales,Multi-vehicle Collision,Rear Collision,Major Damage,Other,10,3,NO,2,2,YES,80740,Y
203,38,500,0,FEMALE,Masters,other-service,Single Vehicle Collision,Front Collision,Major Damage,Ambulance,7,1,?,0,1,YES,55440,Y
355,47,2000,4000000,MALE,College,other-service,Multi-vehicle Collision,Front Collision,Major Damage,Fire,19,3,NO,2,1,NO,62800,Y
61,24,500,0,FEMALE,College,priv-house-serv,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,15,3,YES,2,1,?,65520,Y
252,46,1000,0,MALE,Masters,adm-clerical,Single Vehicle Collision,Front Collision,Minor Damage,Fire,17,1,YES,0,2,YES,74900,N
254,39,500,0,FEMALE,MD,exec-managerial,Multi-vehicle Collision,Front Collision,Minor Damage,Ambulance,6,3,YES,2,2,NO,82320,Y
215,38,500,0,FEMALE,PhD,craft-repair,Single Vehicle Collision,Rear Collision,Total Loss,Police,10,1,?,0,1,NO,70700,N
431,54,1000,0,FEMALE,Masters,craft-repair,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,13,3,NO,2,3,?,63240,N
182,40,1000,0,MALE,PhD,other-service,Single Vehicle Collision,Front Collision,Total Loss,Other,13,1,YES,0,2,?,71100,N
157,32,2000,0,MALE,College,other-service,Multi-vehicle Collision,Front Collision,Major Damage,Other,14,3,?,1,2,NO,50800,Y
324,46,2000,6000000,MALE,MD,tech-support,Single Vehicle Collision,Rear Collision,Minor Damage,Other,13,1,?,1,0,YES,79600,N
19,29,500,0,MALE,JD,transport-moving,Multi-vehicle Collision,Front Collision,Total Loss,Ambulance,6,3,NO,0,2,?,75400,Y
289,43,1000,0,FEMALE,Associate,sales,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,19,3,YES,1,3,?,68580,N
343,48,500,3000000,MALE,JD,adm-clerical,Multi-vehicle Collision,Side Collision,Total Loss,Police,13,4,NO,2,3,NO,65070,N
468,62,500,0,MALE,PhD,machine-op-inspct,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,7,3,YES,0,3,?,64350,N
145,34,1000,0,FEMALE,JD,priv-house-serv,Single Vehicle Collision,Side Collision,Total Loss,Ambulance,18,1,YES,2,0,NO,52250,N
165,36,2000,0,MALE,Masters,armed-forces,Multi-vehicle Collision,Side Collision,Total Loss,Fire,20,3,NO,2,2,NO,45700,N
286,43,500,3000000,FEMALE,MD,prof-specialty,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,18,1,?,2,2,YES,34290,N
29,32,1000,0,MALE,High School,other-service,Single Vehicle Collision,Side Collision,Major Damage,Other,22,1,?,0,2,?,76900,N
245,41,2000,0,MALE,Masters,exec-managerial,Single Vehicle Collision,Front Collision,Total Loss,Ambulance,4,1,YES,0,1,YES,73500,N
405,58,500,0,MALE,MD,exec-managerial,Single Vehicle Collision,Front Collision,Major Damage,Police,11,1,?,0,0,?,63580,Y
295,42,2000,5000000,MALE,PhD,sales,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,16,3,NO,0,0,NO,59130,Y
285,44,1000,0,MALE,High School,handlers-cleaners,Multi-vehicle Collision,Side Collision,Total Loss,Fire,17,2,YES,2,3,NO,55680,N
425,53,2000,0,FEMALE,High School,priv-house-serv,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,17,3,?,1,2,?,97080,N
231,37,500,0,FEMALE,High School,sales,Single Vehicle Collision,Rear Collision,Major Damage,Fire,14,1,YES,2,0,?,71190,Y
14,28,2000,0,FEMALE,Associate,craft-repair,Single Vehicle Collision,Rear Collision,Major Damage,Fire,18,1,?,2,1,YES,71280,Y
22,21,1000,0,FEMALE,High School,exec-managerial,Multi-vehicle Collision,Rear Collision,Total Loss,Police,3,3,YES,1,2,?,53280,N
160,37,500,0,FEMALE,MD,craft-repair,Single Vehicle Collision,Side Collision,Total Loss,Other,19,1,YES,1,0,NO,72930,N
343,52,1000,0,FEMALE,Associate,prof-specialty,Single Vehicle Collision,Front Collision,Major Damage,Other,2,1,?,0,2,NO,47630,Y
35,29,2000,0,FEMALE,JD,handlers-cleaners,Multi-vehicle Collision,Rear Collision,Minor Damage,Fire,22,3,NO,0,0,?,78300,N
148,30,500,0,FEMALE,Masters,farming-fishing,Multi-vehicle Collision,Side Collision,Minor Damage,Police,4,3,NO,2,2,NO,32480,N
214,41,500,4000000,MALE,Masters,tech-support,Multi-vehicle Collision,Side Collision,Major Damage,Fire,13,3,?,2,0,NO,64000,Y
242,40,500,0,FEMALE,High School,transport-moving,Vehicle Theft,?,Trivial Damage,Police,5,1,YES,1,1,NO,7480,N
222,38,2000,0,MALE,MD,machine-op-inspct,Single Vehicle Collision,Front Collision,Total Loss,Police,20,1,?,2,2,YES,60480,N
219,39,2000,7000000,FEMALE,High School,protective-serv,Parked Car,?,Trivial Damage,Police,6,1,NO,0,2,NO,5920,N
146,32,2000,0,MALE,Associate,priv-house-serv,Single Vehicle Collision,Rear Collision,Major Damage,Fire,12,1,?,0,3,?,59940,N
371,51,1000,0,FEMALE,Associate,tech-support,Single Vehicle Collision,Rear Collision,Major Damage,Fire,7,1,YES,0,3,YES,75400,Y
177,38,2000,0,FEMALE,College,adm-clerical,Single Vehicle Collision,Front Collision,Major Damage,Other,20,1,YES,2,0,NO,73700,Y
19,32,1000,0,MALE,High School,other-service,Vehicle Theft,?,Minor Damage,Police,8,1,YES,1,1,YES,7040,N
280,43,1000,0,MALE,JD,transport-moving,Single Vehicle Collision,Front Collision,Total Loss,Fire,1,1,NO,0,2,?,77000,N
46,41,2000,0,FEMALE,MD,priv-house-serv,Multi-vehicle Collision,Rear Collision,Total Loss,Ambulance,23,3,NO,1,3,?,78600,Y
334,46,1000,6000000,MALE,MD,sales,Single Vehicle Collision,Rear Collision,Minor Damage,Police,2,1,NO,2,1,NO,57330,N
175,39,500,5000000,MALE,PhD,exec-managerial,Multi-vehicle Collision,Front Collision,Major Damage,Other,9,3,YES,2,2,YES,71610,Y
66,28,2000,0,MALE,Associate,adm-clerical,Single Vehicle Collision,Front Collision,Total Loss,Other,0,1,?,2,1,?,48290,N
230,39,1000,7000000,FEMALE,MD,craft-repair,Single Vehicle Collision,Front Collision,Major Damage,Fire,0,1,?,1,3,NO,74200,Y
120,28,1000,0,FEMALE,PhD,tech-support,Multi-vehicle Collision,Rear Collision,Minor Damage,Fire,9,3,NO,0,3,?,65500,N
271,42,500,0,FEMALE,High School,machine-op-inspct,Multi-vehicle Collision,Rear Collision,Total Loss,Ambulance,21,3,NO,1,0,NO,93720,N
237,40,1000,0,MALE,College,craft-repair,Single Vehicle Collision,Rear Collision,Minor Damage,Other,6,1,NO,1,3,NO,77880,N
260,46,2000,0,MALE,MD,priv-house-serv,Single Vehicle Collision,Front Collision,Minor Damage,Fire,7,1,NO,0,1,NO,64080,N
175,34,500,0,FEMALE,JD,handlers-cleaners,Single Vehicle Collision,Front Collision,Major Damage,Other,14,1,?,2,1,YES,36720,Y
319,47,500,0,MALE,College,transport-moving,Multi-vehicle Collision,Front Collision,Total Loss,Police,22,3,NO,0,2,?,59730,N
476,61,1000,0,FEMALE,Masters,handlers-cleaners,Single Vehicle Collision,Front Collision,Total Loss,Fire,10,1,?,1,2,YES,49390,N
369,55,2000,0,MALE,College,handlers-cleaners,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,6,3,?,2,0,YES,85300,N
105,28,500,0,FEMALE,Associate,prof-specialty,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,12,3,NO,2,2,NO,60500,N
83,24,1000,0,FEMALE,High School,machine-op-inspct,Multi-vehicle Collision,Front Collision,Total Loss,Fire,0,3,?,0,1,NO,61600,N
148,36,1000,5000000,FEMALE,MD,adm-clerical,Single Vehicle Collision,Side Collision,Total Loss,Police,0,1,NO,2,0,NO,61050,N
